,id,name,platforms,storyline,summary,genres,main,extra,completionist,review_score,review_count,people_polled
214,245169,Sherlock Holmes: The Awakened - The Sleuth's Attire,"[6, 48, 49, 130, 167, 169]",Missing,Get ready to immerse yourself even deeper and channel your inner detective with three new Victorianerainspired costumes  With the Clergyman Cassock youll give the impression of a true man of the cloth ready to absolve even the most hardened sinners  Unleash your inner detective with the Master Sleuth costume This sleek and sophisticated outfit will make you the talk of the town and give your character the mystery and intrigue of a true virtuoso investigator ready to solve even the most challenging of mysteries  The Consulting Detective outfit adds a classic touch to your look and elevates your immersive experience,"[31, 32]",,,,,,
215,245167,Dead Space Demake,[6],Missing,Dead Space Demake has everything you want and more from necromorph limb dismemberment to affine texture mapping errors Youve played Dead Space 2008 and youve played Dead Space 2023 its time to soak in the horrid vibes of Dead Space 1998,Missing,,,,,,
216,245061,Potion Path,"[3, 6, 14]",Missing,The king has fallen ill and now Matteo will have to do something he never thought he would ask a witch for help,[34],,,,,,
217,245030,Furious Farm: Total Reap Out,[6],Missing,Furious Farm is the worlds first CombineHarvester racing game Battle 7 other farmers to see who can reap the biggest portion of the field in this crazy arcade game Every round 2 farmers get eliminated and the remaining ones get to upgrade their machine Will you make it to the end and win the Grain Prix Alternatively get up to 3 other players and play against them for a fun and unique party game  Who said farming should be relaxing,"[10, 32]",,,,,,
218,245026,Lost Alone Ultimate,[6],Lost Alone Ultimate is a firstperson psychological horror game that aims to instill anxiety anguish and terror George is a man with a turbulent and mysterious past Tormented by his demons George emerges from the spiral of alcohol addiction by meeting Hanna But his childhood traumas will resurface pushing him into the abyss of despair In this dreamlike journey George will meet several characters along his path Each person in some way will have to do with his decline and rebirth Georges life has been marked by the presence and passing of 6 key women,Lost Alone Ultimate is a firstperson psychological horror game designed to convey anxiety distress and terror You will have to explore three different houses avoid staying in the dark and face moments of fear that will not give you respite,"[15, 31, 32]",,,,,,
219,245025,A Phone Found in Tall Grass,"[6, 82]",Missing,a phone found in tall grass is an experimental visual novel made in one month There are no choices and should take between ten and twenty minutes to read  It tells the story of an apocalypse and three aimless 20something adults stuck in the middle via tweets Read the latest news Shitpost while hurtling towards oblivion Tell your closest friends how much you love them,[34],,,,,,
220,245000,You Will Fall,"[6, 82]",Youre standing on the roof of a building staring at the thin tightrope stretched taught over the wide expanse Your one goal is to make it across Only problem is you will fall It is inevitable Good thing you have this voice inside your head to constantly remind you of your fate,Youre standing on the roof of a building staring at the thin tightrope stretched taught over the wide expanse Your one goal is to make it across Only problem is you will fall It is inevitable Good thing you have this voice inside your head to constantly remind you of your fate,[32],,,,,,
221,244996,Hlina,[6],Missing,A dream in a world of plasticine  hlina is an adventure game released as a part of the 39th edition of the indie virtual zine Indiepocalypse It will be released as a standalone game in May 2023,"[31, 34]",,,,,,
222,244981,Castle War,[6],Missing,In this real time strategy game defeat your friends by destroying their castle The last player with their castle still standing wins Players must manage their economy build their base and defenses while producing and upgrading their units,"[15, 32]",,,,,,
223,244969,Ninja Golf 2,[6],Missing,A Golf game Vampire Survivors like with lot of Shmup inside,"[14, 32]",,,,,,
224,244958,L'affaire est Dans le Sac,[6],Missing,In an investigation where the thieves are not necessarily the ones you think they are follow the clues question the suspects and get to the truth by avoiding false leads But beware some people are not ready to give up so easily,[31],,,,,,
225,244953,Edelweiss,[6],Missing,Edelweiss is a Japaneseinspired horror RPG that follows the journey of Ayla and her friend lost in a dense forest with no cellphone signal In search of assistance Ayla with her friends found to an abandoned orphanage setting the stage for a spinechilling horror narrative,"[12, 31, 32]",0.0,0.0,40.0,73.0,3.0,2.0
226,244952,The Gap,[6],Missing,The Gap is a short firstperson horror experience taking place in a ghostly abandoned house on a lonely street corner,"[31, 32]",0.0,0.0,0.0,0.0,0.0,0.0
227,244930,StreetStep: 21st Century Basketball,[6],Missing,An Action Packed game of 3 on 3 Basketball Duke it out against your friends in a frantic Basketball Battle,"[14, 32]",,,,,,
228,244899,Verisim Skies,[6],Missing,Verisim Skies is a Vertical Shoot Em Up with an emphasis on story and cinematic action Go forth Champion Find your purpose Fulfill your destiny Accept your fate,"[32, 33]",,,,,,
229,244872,Foxblade,[6],Missing,Enter a wartorn land full of dangers find powerful weapons and artifacts make friends and complete their quests make enemies and hack and slash your way through them discover the mysteries of the land and earn your place in the world,"[12, 31, 32]",,,,,,
230,244870,Megafortress Collection,[6],Missing,Take to the skies for gripping airassault missions with the Megafortress Collection This complete package includes the original 1991 DOS classic Megafortress the Operation Sledgehammer and Operation Skymaster expansions and the Mission Editor for Operation Skymaster,[13],0.0,0.0,0.0,0.0,0.0,0.0
231,244869,1001 Jigsaw: Cute Cats 5,[6],Missing,Soapy cats do not get tired of hilarity And the brain relentlessly demands a workout  the game 1001 Jigsaw Cute Cats 5 will help in this,[9],,,,,,
232,244861,Shutter,[6],Missing,In Shutter you play as Keith a new employee that has arrived at the mysterious research center LIE Learn Investigate and Exploit Explore and solve puzzles with a camera that modifies objects using perspective All in a spaceage inspired setting,"[8, 9, 31, 32]",0.96,1.25,1.44,47.0,3.0,8.0
233,244834,Find!,[6],Missing,You play as a robber who has decided to rob the local mafiosi and run away with the loot You have 10 levels to go through each of which you will have to look for hidden objects,"[15, 31, 32]",,,,,,
234,244832,Dirty Streamer Puzzle,[6],Missing,Live streaming sometimes turn even the quietest girls into dirty ones,[32],,,,,,
235,244719,Magic Pussy: Chapter 1,[6],Missing,Magic Pussy Chapter 1 is an adult Visual Novel About the priggishness of a young student of Magic universityThis is a story about a magical university where the main character is transferring to,[34],,,,,,
236,244715,Akhra: The Treasures,[6],Missing,Go on a journey into the fantastic world of Akhra Construct and use the ancient powerful artifacts in order to find all of the hidden treasures Earn powerful skills you can use to solve the puzzles Enjoy the peaceful music and relaxing atmosphere in this phantastic Match3 game,"[9, 32]",5.25,15.5,20.9,70.0,1.0,3.0
237,244706,Ice Flame,[6],Missing,Ice Flame  an exciting game about the adventures of an incredible cat who travels in search of magical fire through an icy mountain However on the way to his goal he will have to overcome many traps and overcome various obstacles on his difficult path,"[31, 32]",,,,,,
238,244703,Dynopunk: Welcome to Synth-City,[6],Missing,An ironic adventure with cyberpunk aesthetics set in a world where humans have been replaced by dinosaurs Become a topnotch repair shop mechanic fix gadgets have hearttoheart talks and offer drinks to your customers  everything to fulfill your ultimate dream,"[13, 31, 32]",0.67,0.0,0.0,0.0,0.0,1.0
239,244652,Big Adventure: Trip to Europe 4 - Collector's Edition,"[6, 130, 167]",Missing,Avi Games presents the newest game in the Big Adventure series with Big Adventure Trip to Europe 4 Packed with challenging hiddenobject scenes and clever minigames this European holiday offers a vacation experience like no other,"[9, 31, 32]",,,,,,
240,244643,No.Break Brick,[6],Missing,Break the bricks and clear your view This game is a casual game where players break bricks with small balls to penetrate the defense of a beautiful girl and open her heart,"[9, 32]",,,,,,
241,244616,Rudra: A Tale of Time,[6],Missing,Rudra A Tale of Time is an action RPG inspired by Hindu scriptures Embark on a journey of selfdiscovery by unlocking chakras and using mantras to save the universe from the forces of evil Are you ready to unleash your inner warrior and restore balance to the universe,"[12, 31, 32]",,,,,,
242,244609,Re:Touring,"[3, 6, 14]",Missing,ReTouring is a firstperson puzzle game in which youll explore the abandoned Luoni Energy Competence Center and uncover the facilitys history navigating through a total of 26 varied levels Using a retrostyle computer youll create color patterns to control elements such as doors platforms and lasers Each mechanism is carefully introduced to make the game accessible to everyone,"[8, 9, 32]",,,,,,
243,244593,Last Train Outta' Wormtown,[6],Missing,Last Train Outta Wormtown is a chaotic Sandworm vs Cowboys showdown The Worm can only detect players touching the sand like hot lava with a giant sandworm twist Work together Complete the objectives and get outta Wormtown  Or play as the Worm and gobble up your friends,[32],,,,,,
244,244584,Start Over,[6],Missing,Start Over is a thrilling multiplayer survival game that takes you to a deserted island where you must build a base craft equipment and defend against waves of enemies Collaborate with other players to build a thriving community or become a lone wolf,"[13, 31, 32]",,,,,,
245,244568,Knock the Bloody Door Down,[6],Missing,Its hard to be a human in a world of vampires isnt it Explore an underground society uncover its secrets and make friends along the way What awaits you on the path ahead  adventure Or merely more heartache,[31],,,,,,
246,244535,Hentai Ellie,[6],Missing,What could be more beautiful than hentai,[32],,,,,,
247,244528,Zippy Detective: Cats,[6],Missing,A puzzle game where you have to act like a detective to find the hidden cats in the city Find all the cats and send them to space,"[9, 32]",,,,,,
248,244520,Gemcrusty,[6],Missing,This game is about treasure hunters who dig underground to find valuable gems,"[31, 32]",,,,,,
249,244479,Reflections of Life: Spindle of Fate,[6],Missing,The worlds fate hangs by a thread,[31],,,,,,
250,244478,Legacy of Epstein: Bad Omen,[6],Missing,Juglio encounters the Splendor Man What happens next is unthinkable,"[31, 32]",,,,,,
251,244472,I Know This Place..?,[6],Missing,The 1st chapter of an experimental mystic quest game with the atmosphere of Eastern Europe of the last century After completing the 1st chapter each player can influence the further plot of the game What will happen in the next chapters even we do not knowThe plot is in your hands,"[31, 32]",,,,,,
252,244470,Brutalism22,"[6, 130]",Missing,This is a retro horror game about the war in Ukraine and brutalist architecture in Eastern Europe,"[9, 12, 31]",0.7,0.0,0.0,15.0,1.0,1.0
253,244458,Little Turrets,[6],Missing,Build turret defenses to survive gradually expanding your territory to escape to the next level Lightweight and polished game with infinite levels and a global leaderboard,"[5, 32, 33]",,,,,,
254,244449,Evil is Back,[6],Missing,Evil is Back is a retelling of the movies Evil Dead 1 and 2 With everything a low budget short film should have For fans of 80s trash horror movies,"[31, 32]",0.0,0.96,0.0,70.0,2.0,2.0
255,244426,Your Average Bear,[6],Missing,Take the role of the sneakiest bear this side of Your Average Camp  Accept food delivery orders from your fellow animals collect the food with the help of various tools and hand them off without getting caught,[32],0.82,0.0,1.22,60.0,2.0,2.0
256,244408,Musket & Pike: Great Northern War,[6],Missing,At the start of the 18th Century Sweden was the undisputed power in the Baltic region and a dominant force in Northern Europe However the Swedish empire was in the way of the regional ambitions of Russia Saxony and Denmark  who had several scores to settle with the Swedes  With the accession of the boy King Charles XII to the Swedish throne in 1700 Russia Denmark and Saxony saw an opportunity They formed an alliance and struck at Swedish territories hoping for a swift and decisive victory However they had seriously miscalculated the strength of the Swedish military and the resolve of their new monarch and by 1701 all had been defeated Their attack launched a grueling 21 year war which would drag other countries into the conflict  The Great Northern War highlighted the military genius of Charles XII and the resilience of the Swedish military who held off defeat for 21 years It also saw the rise of Tsar Peter I who reformed the Russian military and adapted tactics and strategy to play to Russian strengths which would ultimately defeat an exhausted Sweden  The Great Northern War includes 69 Scenarios  covering all sizes and situations including a solo tutorial scenario plus specialized versions for both head to head play and vs the computer AI There are also 5 Campaigns included with the game,[16],,,,,,
257,244358,Samurai Survivor: Undefeated Blade,[6],Missing,Samurai Survivor Undefeated Blade is a Roguelike action game Fight off mythical youkai enemies with your close combat techniques as one of three unique characters Discover different subweapons and items in each game run to gain an edge in battle,"[31, 32]",,,,,,
258,244344,Jigsaw Puzzle World,[6],Missing,A selection of photographic jigsaw puzzles Customize your puzzle experience and expand the game with DLC,[13],,,,,,
259,244338,Deathly Dangerous,[6],Missing,The game Deathly Dangerous is an arcade shooter for the extermination of the undead whose souls cannot find peace To correct an annoying mistake Death itself decides to take up arms,[32],0.0,0.0,0.0,0.0,0.0,0.0
260,244302,Lovely Neko Girl,[6],Missing,Lovely Neko Girl is a soothing puzzle game that offers players a chance to unwind while solving puzzles Complete each puzzle while enjoying beautiful pictures of hot girls and relaxing music,"[9, 32]",,,,,,
261,244280,Round Trip,[6],Missing,Round Trip is a platform video game where youll have to keep your balance and be very precise with your movements to complete the challenges present in each level,[32],,,,,,
262,244275,Cat Pipes,[6],Missing,Rotate the pieces to create paths of energy and light up the charming scenario with adorable cats Challenge your mind with the cozy puzzle game of connecting pipes,Missing,,,,,,
263,244274,Hidden Cats in Town,[6],Missing,Find the hidden cute cats in the relaxing handpainted town scenery There are many cats here Meow MeowMeow Meow,"[31, 32]",,,,,,
264,244271,H Girl 2,[6],Missing,Swap tiles to reveal 5 characters with 20 NSFW images respectively Relax with easy puzzles or challenge yourself with expert difficulty level Completed puzzles can be viewed later in the gallery Swap match and have love,[32],,,,,,
265,244251,D.C.K.: Dock Chess King,"[6, 14]",Missing,Unleash your inner king and become the master of the board with DCK Dock Chess King Push your limits discover new strategies and master the rules of this classic game  all while having fun Join the challenge now and become a true champion of the dockyard,"[13, 32]",,,,,,
266,244247,Samurai Survivors,"[3, 6, 14]",Missing,Slash through hordes of enemies and become the ultimate swordmaster In this action roguelite choose from variety of weapons and upgrades to create gamebreaking synergies Survive against unique types of enemies as you get older and suffer from the curse of undying,[32],0.0,0.0,0.0,0.0,0.0,0.0
267,244173,SokoLab,"[6, 48, 167]",Missing,SokoLab is a Sokoban game where you play as a cute robot Push blocks to the objective to reach the end of the level new mechanics are introduced throughout the game adding layers of complexity to the puzzles Can you reach the last level,"[9, 15]",,,,,,
268,244118,Vira,[6],Missing,Maxim Bludnev helps his father who got into a mess A funny 2D Quest that will show a simple story with black humor and interesting details,[31],,,,,,
269,244117,Woodland Hike,"[6, 130]",Missing,Immerse yourself in the serenity of nature with Woodland Hike a hikinginfused walking simulator that takes you on a journey through lush forests babbling brooks and picturesque landscapes,"[8, 31, 32, 33]",0.0,0.0,0.36,50.0,1.0,2.0
270,244116,Rewind or Die,[6],Missing,Theres a serial killer stalking your video store and you just got called into work on your day off Stock shelves deal with customers and run for your life,"[13, 31, 32]",1.39,1.42,1.98,80.0,2.0,11.0
271,244114,Adventure Puss,[6],Missing,Adventure Puss is a retro platformer where the player takes on the role of a cat battling rats in their underground complexes The player must prevent the rats cunning plans using their dagger and exploring many locations,[32],,,,,,
272,244113,Hyper Hentai Sister Nun,"[3, 6, 14]",Missing,Hyper Hentai Sister Nun is a relaxing puzzle game With the theme of sister nun and multiple unique sexy girls Enjoy sexy girls pictures and relaxing music to complete the puzzle,"[15, 32]",,,,,,
273,244098,Whisker Witchery,[6],Missing,Take the role of a cursed witch as she tried to become human once more Navigate the cottage of your rival to locate the ingredients needed for the potion avoiding her guardians and falling to the floor far below,"[31, 32]",,,,,,
274,244081,Hentai Ayumi,[6],Missing,What could be more beautiful than hentai,[32],,,,,,
275,244079,I Commissioned Some Ladybugs,[6],Missing,The brief was simple Artists were commissioned to create a fantasy world and hide as many ladybugs and aphids as they can inside it Now its your job to find them all With 20 art pieces to choose from and 2000 hidden objects you will have a lot of searching to do,[32],,,,,,
276,244078,Number 217721,[6],Missing,Youd been woken up by an entity which created you It put you in a testing area and wants you to complete the puzzles and open the end gate When you open the gate the test is finished and you complete the task which the entity gave you,"[31, 32]",,,,,,
277,244058,Rainbowcore Hypernova,[6],Missing,Unleash your inner fighter in Rainbowcore Hypernova the explosively fun and free fighting game featuring vibrant characters easy controls and dynamic battles,[32],,,,,,
278,244044,Beach Cafe II: The Escape Room,"[6, 130]",Missing,Grandfather is still missing after visiting the beach cafe and delving into his memories its time for the next place Will you unravel the secrets surrounding his disappearance,"[9, 31, 32]",,,,,,
279,244032,Techbrawlogy: Into the RoboDome,[6],Missing,Techbrawlogy Into the RoboDome is a multiplayer splitscreen beat em up with cartoonstyled characters Players can cooperate with their team to fight robots charging up their super meters to perform powerful attacks while doing so,Missing,,,,,,
280,244019,Sentinels of Earth-Prime,"[3, 6, 14, 34, 39]",Missing,Control a new team of heroes battling evil villains across dynamic environments Play out epic comic book battles come to life in this exciting adaptation of the hit card game,"[15, 32]",,,,,,
281,244018,Hitman Party,[6],Missing,Get ready to join the ultimate hitman party  a fastpaced and hilarious local multiplayer game for up to 6 players Can you blend in with the crowd outsmart your friends and be the first to hunt down the target Experience the thrill of multiple game modes with your friends,[32],,,,,,
282,243948,Evil of Demons: Algailah,[6],There is a child did not listen to his mother because there is a Demon kidnaps children at noon so he went out to play at noon but the Demon appeared to him and kidnapped him to underground to face danger in order to survive and escape before the Demon eats him,Evil of Demons Algailah is a survival horror game hiding and escaping where the hero is kidnapped by a demon at noon the hero wakes up and finds himself somewhere underground tries to get out of the predicament by finding keys and collecting the statues to open the exit door you must have to hide from the devil and sneak away from him so that he can survive Along the way there will be obstacles and places to hide While you try to escape from the demon home you will explore the fearsome cellar of the Demon Reveal some facts,"[31, 32]",,,,,,
283,243933,Overwatch 2: Season 4 - Space Opera,"[6, 48, 49, 130, 167, 169]",Missing,Blossom onto the battlefield with our newest Support Hero Lifeweaver progress through the Battle Pass to earn rewards including Mythic Galactic Emperor Sigma and fight for your faction when The Watchers and The Infinite Empire clash in the Starwatch event  Explore Talantis the firstever map made in collaboration with the community  Enjoy major qualityoflife updates with a revamped Competitive experience,"[5, 15]",,,,,,
284,243898,Bakken: Ski Jumping,[6],Missing,Bakken Ski Jumping is a winter sports simulation game To go for gold you have to jump as high as possible you have to fly as long as possible and you mustnt forget the telemark landing,"[13, 14]",,,,,,
285,243881,No Man's Sky: Interceptor,"[6, 48, 49, 130, 163, 165, 167, 169, 385, 390]",Missing,Venture to forsaken Sentinel worlds in update 42 INTERCEPTOR Explore corrupted planets fight a legion of challenging new robotic guardians hijack their technology steal their ships harvest their resources destroy their freighters and much much more,Missing,,,,,,
286,243875,Hard to Make a Romantic Cartoon!,[6],Missing,Yunjae possesses the body of a character in a romantic comic Will he be able to go back to his original world BL game hard to make a romantic cartoon,"[13, 32]",,,,,,
287,243859,Poly Jigsaw: Butterflies,[6],Missing,Poly Jigsaw Butterflies is a traditional style jigsaw puzzle game with a cute butterflies,[32],,,,,,
288,243858,The World of Pirates,[6],Missing,Welcome in this simulationaction game of The World of Pirates where you take the role of a pirate battling to take over the sea,"[13, 15, 32]",,,,,,
289,243856,Escape the Unknown: Awaken the Realm,"[6, 14]",Missing,Awaken the Realm is a fantasy RPG visual novel where you explore various dungeons to solve puzzles and fight enemies in a quest to uncover your identity and save the kingdom,"[12, 31]",,,,,,
290,243854,4 Seasons Runner,"[6, 14]",Missing,Avoid the obstacles by jumping over them and beat your own highscore,[32],0.0,0.0,0.37,20.0,1.0,1.0
291,243777,Call of Duty: Modern Warfare II - Season 03,"[6, 48, 49, 167, 169]",Missing,Weapons hot vaqueros Alejandro and Valeria face off in Season 03,[5],,,,,,
292,243703,Ball Drop,[6],Missing,Ball Drop is a puzzle platformer game The ball rolls down using gravity and you must use the mouse to move platforms to guide the ball to the goal line The objects in the game rotate following the mouse and you can use them to solve puzzles and navigate around hazards,[15],,,,,,
293,243687,MyPopgoes!,[6],Missing,MyPopgoes is an entirely handdrawn teaser game for the Popgoes series It was created in less than a month and features visuals from Sian Mewburn Turntail official FNAF artist and Emil Macko creator of Five Nights at Candys,"[15, 32, 33]",,,,,,
294,243674,Moon is Not the Limit,[6],Missing,Reach into orbit with Moon is not the Limit Take to the stars as a recent recruit to the space program and learn all about the science behind space travel,Missing,,,,,,
295,243628,AlcoFox,"[6, 14]",Get ready to embark on a thrilling adventure In this captivating fantasy world youll take on the role of a courageous squirrelfox whos fed up with living a mundane existence and is ready to take fate into their own paws  Journey through dark forests treacherous mines eerie underground cities towering mountains and murky swamps as you make your way to the city of Dementia where a ship awaits to take you to a brighter future But beware the world is fraught with danger and youll need to fight off hostile creatures and solve challenging puzzles to progress  As you navigate this hostile world youll encounter pesky enemies that wont be easily defeated But with your heroism and unwavering perseverance youll emerge victorious no matter the cost  Do you have what it takes to face the adversity headon and emerge triumphant Join AlcoFox on this epic adventure and discover the power within yourself to change your destiny,Join the adventure as a squirrelfox in a fantasy world exploring dark forests mines and swamps Fight creatures and solve puzzles to reach the city of Dementia and a brighter future Engaging gameplay stunning visuals and a compelling storyline make this game an epic experience,"[8, 12, 31, 32]",,,,,,
296,243625,The ABC,[6],Missing,This is the ABC story of Heechans encounter with Brahmanism Because Heechan is a girl who has a strong sense of justice she is easy to lose her temper Brahmana knows such a persons feature very well and he smells cinders from Heechan Where does the smell of future comes from,[31],,,,,,
297,243620,The Perfect Specimen,"[6, 14]",Missing,You are Teagan a Fae subject in an evil underground experiment run by the notorious mad scientist Doctor Dwight Can you stay sane until help arrives Or will you succumb to the Doctors dark experiments  Content warning Murder stabbing abusive relationship medical horror gore psychological and physical torture disturbing imagery jumpscares unsettling background music drug use and sedatives,"[32, 34]",,,,,,
298,243604,Auto Brawl Chess,[6],Missing,Auto Brawl Chess is a balanced blend of Auto Chess Idle RPG and CCG mechanics given form on an epic battlefield Build your unique band of heroes level them up and set out on a thrilling Journey into the mythical world of Pangea waiting to be saved,"[12, 15, 31]",0.0,0.0,0.0,0.0,0.0,0.0
299,243597,13iew,[6],Missing,A girl abandoned in the basement of a hospital for some reason Escape the hospital avoiding the doctor who abandoned the girl in the basement Complete the story through hidden foreshadowings and various devices throughout the map and find out why the doctor abandoned the girl in the basement,"[31, 32]",,,,,,
300,243596,School Life,[6],Missing,School Life is a visual novel game with a school background and a light atmosphere,"[13, 32]",,,,,,
301,243591,Brain Damage,[6],Missing,Challenge your skills and push your limits in Brain Damage the intense 2D action roguelite shooter with wavebased gameplay With each upgrade brain damage increases making the game more challenging as you progress Push the game to its limits Can you break the game before it breaks you,Missing,,,,,,
302,243583,Deep Dark Dungeon of Anglaus,[6],Missing,Deep Dark Dungeon of Anglaus is a firstperson horror game set in a medieval fantasy world Face the oppressive fears that haunt you in the darkness Face unknown opponents in the dungeon of the demon lord Anglaus,"[13, 31, 32]",,,,,,
303,243579,Crazy Prisoner,[6],Missing,Crazy Prisoner  is a simple 2D horror game with elements of survival in which you will play as an escaped prisoner named Joel,"[10, 13, 14, 15, 31, 32]",,,,,,
304,243575,Dormitory Hentai Clicker,[6],Missing,Dormitory Hentai Clicker is a fascinating clicker in which you take on the role of the person in charge of running a dormitory,[13],,,,,,
305,243572,Executioner Girls,[6],Missing,Executioner Girls is a difficult turnbased RPG Skilled adventurers and criminals hid in secret graveyard You have to be Chara the executioner girl and explore this place and complete the only mission given,"[12, 32]",,,,,,
306,243571,Extreme Offroad Simulator,[6],Missing,Do you feel bored that nothing amazes you anymore Dont be discouraged,"[10, 13, 14, 31, 32]",,,,,,
307,243566,Greymarsh,[6],Missing,Explore a bustling city in your quest to kill an evil tyrant in this textbased RPG where simple RPG battle and inventory management is combined with a branching story in the manner of choose your own adventure game books of old,"[12, 31, 32]",,,,,,
308,243564,Gekko: Episode of Amelia,[6],Time is modern The largest machine product company Imperial Heavy Industries Monopolize the share of Automata Demand was spreading not only to industry but also to ordinary households  High school student Yuto who attends Seioh High School Unfortunately he gets caught up in an automata runaway incident but after a short break the thirdgeneration automata Nova saves his life  The hideout was taken to Nova as it was and Yuto was assigned a serious task,In a stage where swords machines and ponytails appear in modern society A school lovecomedy visual novel in which you can enjoy an exciting and thrilling love story This is the second installment of the Gekko series In this work you can enjoy the love story of Amelia a tsundere police girl,"[31, 32, 34]",,,,,,
309,243561,Idle Clans,[6],Missing,Idle Clans is a multiplayer idle game that combines the classic MMORPG experience with simplified gameplay and less time commitment Features include a playerdriven economy PvE trading quests crafting and opportunities to play socialize and collaborate with other players,"[12, 31, 32, 33]",0.0,0.0,0.0,0.0,0.0,0.0
310,243559,Hypermarket Tycoon Manager,[6],Missing,Hypermarket Tycoon Manager is an engaging business simulation game where you take on the role of a young entrepreneur who aims to build and grow a successful supermarket business,"[13, 15, 31, 32]",,,,,,
311,243557,Hot Therapy,[6],Missing,Hot Therapy is a sex game that healing the women guests who come to your therapy center and having exciting moments with themEnjoy being a strong and charming therapist,"[12, 13, 32]",,,,,,
312,243553,Hentai SpaceSuit,"[3, 6, 14]",Missing,Hentai SpaceSuit is a relaxing puzzle game With the theme of space suit and 24 unique sexy girls Enjoy sexy girls pictures and relaxing music to complete the puzzle,"[15, 32]",,,,,,
313,243551,Hentai Melody,[6],Missing,What could be more beautiful than hentai,[32],,,,,,
314,243546,Magic City Detective: Rage Under Moon - Collector's Edition,[6],Missing,Fear destroys the concept of values but should not break you on the way to unraveling the disappearance of the Animages Stop the kidnappings and relieve the city from fear,[31],,,,,,
315,243544,Long Truck Simulator,[6],Missing,Long Truck Simulator is an exciting and challenging game that puts you in the drivers seat of a powerful longhaul truck,"[10, 13, 14, 31, 32]",,,,,,
316,243535,Planet Zoo: Tropical Pack,[6],Missing,Give a warm welcome to the Planet Zoo Tropical Pack Adopt and care for five incredible new animals commonly found in tropical rainforests around the world,"[13, 15]",,,,,,
317,243534,Phantom-OS,[6],Missing,PhantomOS is a physicsinfused strategic hacking simulator where you will put your skills and wits to the test,"[12, 13, 31, 32]",,,,,,
318,243532,Pactum + Episode 1,"[3, 6]",Missing,Explore all the different routes of Pactum Try to discover more about what really happened Learn more about each character by picking between some storychanging choices,[32],,,,,,
319,243531,"Monster Girl 1,000",[6],Missing,Embark on a journey across Elysium battling fierce foes and exploring mysterious lands Engage in over one hundred steamy encounters with monster girls while uncovering a mysterious plot spanning millennia Get ready for an unforgettable journey filled with action adventure and romance,"[12, 32]",0.0,0.0,0.0,90.0,1.0,0.0
320,243529,My Dear Dad,[6],Missing,Xiaoqians father dragged his exhausted body home only to find that his house was engulfed in flames In order to save his daughter he rushed into the scene of fire but fainted the moment he saw her When he woke up again he found himself in a strange place and his daughter Xiaoqian was missing,"[31, 32]",,,,,,
321,243504,Shooting Saucer,[6],Missing,A flying saucer chases you all over the galaxy Run away defeat enemies and evolve to avoid getting abducted,[32],,,,,,
322,243502,Sorcerers Summit,[6],Missing,An army of contraptions swarm the skies and it is up to you a lone sorcerer to defend the castle wall Let None Pass Move quickly dash quicker and bam boom blast them out of the skies with your magic See how long you can last in this simple and stylish score attack game,[32],,,,,,
323,243497,The Dungeon Vendor,[6],Missing,Travel to dungeons Meet new heroes Craft new weapons Collect the loot You are The Dungeon Vendor The world has become a dark place and heroes are answering the call It is time for you to help them by creating powerful weapons for a tidy profit of course,"[12, 13, 15, 31, 32]",,,,,,
324,243494,The RailIdle,[6],Missing,Run the rails at the base collect materials and use them to head out on your adventure The rails run automatically so you can leave them alone The further you advance the more side content you unlock,[13],,,,,,
325,243493,The Test: Secrets of the Soul 2,[6],Missing,You will answer questions that will reveal things deep within Some will be uncomfortable but with great knowledge comes great sacrifice Can you make it all the way through The Test and are you SURE you want the answers you seek For it is time to once again unlock Secrets of the Soul,"[12, 13, 31, 32]",0.0,0.0,0.0,0.0,0.0,0.0
326,243492,Tribe Dash,[6],Missing,Tribe Dash is a Stone Age time management simulator Hunt collect resources and search for treasure on lost islands playing as the leader of a Stone Age tribe in this exciting adventure game,"[15, 31]",,,,,,
327,243488,The Thieves!,[6],Missing,The time has come to see how hard you worked at the gym,"[13, 14, 31, 32]",,,,,,
328,243486,Urban Cards: Christmas Faction,"[6, 130]",Missing,Play this while stuffing your face with the fortieth cookie Play this while escaping your cousin who wants to explain bitcoin and your uncle with his opinions about inclusive language Play this while feeling cozy in your ugly sweater and looking scaredly at that unopened gas bill,"[15, 32]",,,,,,
329,243484,Wojak Wants Hentai,[6],Missing,Fight the furies to gain access to a naughty galleryElon gives you missions to unlock SkinsGet help from TrumpAnd find many secrets,"[31, 32]",,,,,,
330,243482,Waifu Puzzles,[6],Missing,This is a funny puzzle game where you need build anime girls from scattered fragments of a picture,[32],,,,,,
331,243477,Vegan Challenge,[6],You start the game with an overweight character For example climbing up a ladder moving a rock and similar things You will be hindered by traps and evil meat enemies You need to get to the end of the levels as fast as possible because your time is limited But in the meantime you need to collect enough calories to complete the physical tasks that arise during your journey towards the ultimate goal Lose Weight and Get Fitter Are you ready for the Vegan Challenge,Action 2D platform game You start the game with an overweight character The evil meat enemies traps and minigames want to stop you The ultimate goal lose weight and get fitter Are you ready for the challenge,"[8, 31, 32]",,,,,,
332,243476,Darkside,"[3, 6]",Missing,An online hacking game with no limits in a multiplayer only world The objective of the game is to increase your wealth by any means necessary and upgrade your gear but beware people will rip you apart,"[13, 15, 32]",17.07,20.36,27.8,75.0,1520.0,2306.0
